Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP100291,Male,Yes,2,Graduate,No,4400,0.0,127.0,360.0,0.0,Semiurban,N
LP100292,Male,Yes,2,Graduate,No,3153,1560.0,134.0,360.0,1.0,Urban,Y
LP100293,Female,No,,Graduate,No,5417,0.0,143.0,480.0,0.0,Urban,N
LP100294,Male,Yes,0,Graduate,No,2383,3334.0,172.0,360.0,1.0,Semiurban,Y
LP100295,Male,Yes,3+,Graduate,,4416,1250.0,110.0,360.0,1.0,Urban,Y
LP100296,Male,Yes,1,Graduate,No,6875,0.0,200.0,360.0,1.0,Semiurban,Y
LP100297,Female,Yes,1,Graduate,No,4666,0.0,135.0,360.0,1.0,Urban,Y
LP100298,Female,No,0,Graduate,No,5000,2541.0,151.0,480.0,1.0,Rural,N
LP100299,Male,Yes,1,Graduate,No,2014,2925.0,113.0,360.0,1.0,Urban,N
LP100300,Male,Yes,0,Not Graduate,No,1800,2934.0,93.0,360.0,0.0,Urban,N
LP100301,Male,Yes,,Not Graduate,No,2875,1750.0,105.0,360.0,1.0,Semiurban,Y
LP100302,Female,No,0,Graduate,No,5000,0.0,132.0,360.0,1.0,Rural,Y
LP100303,Male,Yes,1,Graduate,No,1625,1803.0,96.0,360.0,1.0,Urban,Y
LP100304,Male,No,0,Graduate,No,4000,2500.0,140.0,360.0,1.0,Rural,Y
LP100305,Male,No,0,Not Graduate,No,2000,0.0,,360.0,1.0,Urban,N
LP100306,Female,No,0,Graduate,No,3762,1666.0,135.0,360.0,1.0,Rural,Y
LP100307,Female,No,0,Graduate,No,2400,1863.0,104.0,360.0,0.0,Urban,N
LP100308,Male,No,0,Graduate,No,20233,0.0,480.0,360.0,1.0,Rural,N
LP100309,Male,Yes,2,Not Graduate,No,7667,0.0,185.0,360.0,,Rural,Y
LP100310,Female,No,0,Graduate,No,2917,0.0,84.0,360.0,1.0,Semiurban,Y
LP100311,Male,No,0,Not Graduate,No,2927,2405.0,111.0,360.0,1.0,Semiurban,Y
LP100312,Female,No,0,Graduate,No,2507,0.0,56.0,360.0,1.0,Rural,Y
LP100313,Male,Yes,2,Graduate,Yes,5746,0.0,144.0,84.0,,Rural,Y
LP100314,,Yes,0,Graduate,No,2473,1843.0,159.0,360.0,1.0,Rural,N
LP100315,Male,Yes,1,Not Graduate,No,3399,1640.0,111.0,180.0,1.0,Urban,Y
LP100316,Male,Yes,2,Graduate,No,3717,0.0,120.0,360.0,1.0,Semiurban,Y
LP100317,Male,Yes,0,Graduate,No,2058,2134.0,88.0,360.0,,Urban,Y
LP100318,Female,No,1,Graduate,No,3541,0.0,112.0,360.0,,Semiurban,Y
LP100319,Male,Yes,1,Graduate,Yes,10000,0.0,155.0,360.0,1.0,Rural,N
LP100320,Male,Yes,0,Graduate,No,2400,2167.0,115.0,360.0,1.0,Semiurban,Y
LP100321,Male,Yes,3+,Graduate,No,4342,189.0,124.0,360.0,1.0,Semiurban,Y
LP100322,Male,Yes,2,Not Graduate,No,3601,1590.0,,360.0,1.0,Rural,Y
LP100323,Female,No,0,Graduate,No,3166,2985.0,132.0,360.0,,Rural,Y
LP100324,Male,Yes,3+,Graduate,No,15000,0.0,300.0,360.0,1.0,Rural,Y
LP100325,Male,Yes,1,Graduate,Yes,8666,4983.0,376.0,360.0,0.0,Rural,N
LP100326,Male,No,0,Graduate,No,4917,0.0,130.0,360.0,0.0,Rural,Y
LP100327,Male,Yes,0,Graduate,Yes,5818,2160.0,184.0,360.0,1.0,Semiurban,Y
LP100328,Female,Yes,0,Graduate,No,4333,2451.0,110.0,360.0,1.0,Urban,N
LP100329,Female,No,0,Graduate,No,2500,0.0,67.0,360.0,1.0,Urban,Y
LP100330,Male,No,1,Graduate,No,4384,1793.0,117.0,360.0,1.0,Urban,Y
LP100331,Male,No,0,Graduate,No,2935,0.0,98.0,360.0,1.0,Semiurban,Y
LP100332,Male,No,,Graduate,No,2833,0.0,71.0,360.0,1.0,Urban,Y
LP100333,Male,Yes,0,Graduate,,63337,0.0,490.0,180.0,1.0,Urban,Y
LP100334,,Yes,1,Graduate,Yes,9833,1833.0,182.0,180.0,1.0,Urban,Y
LP100335,Male,Yes,,Graduate,Yes,5503,4490.0,70.0,,1.0,Semiurban,Y
LP100336,Male,Yes,1,Graduate,,5250,688.0,160.0,360.0,1.0,Rural,Y
LP100337,Male,Yes,2,Graduate,Yes,2500,4600.0,176.0,360.0,1.0,Rural,Y
LP100338,Female,No,3+,Not Graduate,No,1830,0.0,,360.0,0.0,Urban,N
LP100339,Female,No,0,Graduate,No,4160,0.0,71.0,360.0,1.0,Semiurban,Y
LP100340,Male,Yes,3+,Not Graduate,No,2647,1587.0,173.0,360.0,1.0,Rural,N
LP100341,Female,No,0,Graduate,No,2378,0.0,46.0,360.0,1.0,Rural,N
LP100342,Male,Yes,1,Not Graduate,No,4554,1229.0,158.0,360.0,1.0,Urban,Y
LP100343,Male,Yes,3+,Not Graduate,No,3173,0.0,74.0,360.0,1.0,Semiurban,Y
LP100344,Male,Yes,2,Graduate,,2583,2330.0,125.0,360.0,1.0,Rural,Y
LP100345,Male,Yes,0,Graduate,No,2499,2458.0,160.0,360.0,1.0,Semiurban,Y
LP100346,Male,Yes,,Not Graduate,No,3523,3230.0,152.0,360.0,0.0,Rural,N
LP100347,Male,Yes,2,Not Graduate,No,3083,2168.0,126.0,360.0,1.0,Urban,Y
LP100348,Male,Yes,0,Graduate,No,6333,4583.0,259.0,360.0,,Semiurban,Y
LP100349,Male,Yes,0,Graduate,No,2625,6250.0,187.0,360.0,1.0,Rural,Y
LP100350,Male,Yes,0,Graduate,No,9083,0.0,228.0,360.0,1.0,Semiurban,Y
LP100351,Male,No,0,Graduate,No,8750,4167.0,308.0,360.0,1.0,Rural,N
LP100352,Male,Yes,3+,Graduate,No,2666,2083.0,95.0,360.0,1.0,Rural,Y
LP100353,Female,Yes,0,Graduate,Yes,5500,0.0,105.0,360.0,0.0,Rural,N
LP100354,Female,Yes,0,Graduate,No,2423,505.0,130.0,360.0,1.0,Semiurban,Y
LP100355,Female,No,,Graduate,No,3813,0.0,116.0,180.0,1.0,Urban,Y
LP100356,Male,Yes,2,Graduate,No,8333,3167.0,165.0,360.0,1.0,Rural,Y
LP100357,Male,Yes,1,Graduate,No,3875,0.0,67.0,360.0,1.0,Urban,N
LP100358,Male,Yes,0,Not Graduate,No,3000,1666.0,100.0,480.0,0.0,Urban,N
LP100359,Male,Yes,3+,Graduate,No,5167,3167.0,200.0,360.0,1.0,Semiurban,Y
LP100360,Female,No,1,Graduate,No,4723,0.0,81.0,360.0,1.0,Semiurban,N
LP100361,Male,Yes,2,Graduate,No,5000,3667.0,236.0,360.0,1.0,Semiurban,Y
LP100362,Male,Yes,0,Graduate,No,4750,2333.0,130.0,360.0,1.0,Urban,Y
LP100363,Male,Yes,0,Graduate,No,3013,3033.0,95.0,300.0,,Urban,Y
LP100364,Male,No,0,Graduate,Yes,6822,0.0,141.0,360.0,1.0,Rural,Y
LP100365,Male,No,0,Not Graduate,No,6216,0.0,133.0,360.0,1.0,Rural,N
LP100366,Male,No,0,Graduate,No,2500,0.0,96.0,480.0,1.0,Semiurban,N
LP100367,Male,No,0,Graduate,No,5124,0.0,124.0,,0.0,Rural,N
LP100368,Male,Yes,1,Graduate,No,6325,0.0,175.0,360.0,1.0,Semiurban,Y
LP100369,Male,Yes,0,Graduate,No,19730,5266.0,570.0,360.0,1.0,Rural,N
LP100370,Female,No,0,Graduate,Yes,15759,0.0,55.0,360.0,1.0,Semiurban,Y
LP100371,Male,Yes,2,Graduate,No,5185,0.0,155.0,360.0,1.0,Semiurban,Y
LP100372,Male,Yes,2,Graduate,Yes,9323,7873.0,380.0,300.0,1.0,Rural,Y
LP100373,Male,No,1,Graduate,No,3062,1987.0,111.0,180.0,0.0,Urban,N
LP100374,Female,No,0,Graduate,,2764,1459.0,110.0,360.0,1.0,Urban,Y
LP100375,Male,Yes,0,Graduate,No,4817,923.0,120.0,180.0,1.0,Urban,Y
LP100376,Male,Yes,3+,Graduate,No,8750,4996.0,130.0,360.0,1.0,Rural,Y
LP100377,Male,Yes,0,Graduate,No,4310,0.0,130.0,360.0,,Semiurban,Y
LP100378,Male,No,0,Graduate,No,3069,0.0,71.0,480.0,1.0,Urban,N
LP100379,Male,Yes,2,Graduate,No,5391,0.0,130.0,360.0,1.0,Urban,Y
LP100380,Male,Yes,0,Graduate,,3333,2500.0,128.0,360.0,1.0,Semiurban,Y
LP100381,Male,No,0,Graduate,No,5941,4232.0,296.0,360.0,1.0,Semiurban,Y
LP100382,Female,No,0,Graduate,No,6000,0.0,156.0,360.0,1.0,Urban,Y
LP100383,Male,No,0,Graduate,Yes,7167,0.0,128.0,360.0,1.0,Urban,Y
LP100384,Male,Yes,2,Graduate,No,4566,0.0,100.0,360.0,1.0,Urban,N
LP100385,Male,No,1,Graduate,,3667,0.0,113.0,180.0,1.0,Urban,Y
LP100386,Male,No,0,Not Graduate,No,2346,1600.0,132.0,360.0,1.0,Semiurban,Y
LP100387,Male,Yes,0,Not Graduate,No,3010,3136.0,,360.0,0.0,Urban,N
LP100388,Male,Yes,0,Graduate,No,2333,2417.0,136.0,360.0,1.0,Urban,Y
LP100389,Male,Yes,0,Graduate,No,5488,0.0,125.0,360.0,1.0,Rural,Y
LP100390,Male,No,3+,Graduate,No,9167,0.0,185.0,360.0,1.0,Rural,Y
LP100391,Male,Yes,3+,Graduate,No,9504,0.0,275.0,360.0,1.0,Rural,Y
LP100392,Male,Yes,0,Graduate,No,2583,2115.0,120.0,360.0,,Urban,Y
LP100393,Male,Yes,2,Not Graduate,No,1993,1625.0,113.0,180.0,1.0,Semiurban,Y
LP100394,Male,Yes,2,Graduate,No,3100,1400.0,113.0,360.0,1.0,Urban,Y
LP100395,Male,Yes,2,Graduate,No,3276,484.0,135.0,360.0,,Semiurban,Y
LP100396,Female,No,0,Graduate,No,3180,0.0,71.0,360.0,0.0,Urban,N
LP100397,Male,Yes,0,Graduate,No,3033,1459.0,95.0,360.0,1.0,Urban,Y
LP100398,Male,No,0,Not Graduate,No,3902,1666.0,109.0,360.0,1.0,Rural,Y
LP100399,Female,No,0,Graduate,No,1500,1800.0,103.0,360.0,0.0,Semiurban,N
LP100400,Male,Yes,2,Not Graduate,No,2889,0.0,45.0,180.0,0.0,Urban,N
LP100401,Male,No,0,Not Graduate,No,2755,0.0,65.0,300.0,1.0,Rural,N
LP100402,Male,No,0,Graduate,No,2500,20000.0,103.0,360.0,1.0,Semiurban,Y
LP100403,Female,No,0,Not Graduate,No,1963,0.0,53.0,360.0,1.0,Semiurban,Y
LP100404,Female,No,0,Graduate,Yes,7441,0.0,194.0,360.0,1.0,Rural,N
LP100405,Female,No,0,Graduate,No,4547,0.0,115.0,360.0,1.0,Semiurban,Y
LP100406,Male,Yes,0,Not Graduate,No,2167,2400.0,115.0,360.0,1.0,Urban,Y
LP100407,Female,No,0,Not Graduate,No,2213,0.0,66.0,360.0,1.0,Rural,Y
LP100408,Male,Yes,1,Graduate,No,8300,0.0,152.0,300.0,0.0,Semiurban,N
LP100409,Male,Yes,3+,Graduate,No,81000,0.0,360.0,360.0,0.0,Rural,N
LP100410,Female,No,1,Not Graduate,Yes,3867,0.0,62.0,360.0,1.0,Semiurban,N
LP100411,Male,Yes,0,Graduate,,6256,0.0,160.0,360.0,,Urban,Y
LP100412,Male,Yes,0,Not Graduate,No,6096,0.0,218.0,360.0,0.0,Rural,N
LP100413,Male,Yes,0,Not Graduate,No,2253,2033.0,110.0,360.0,1.0,Rural,Y
LP100414,Female,Yes,0,Not Graduate,No,2149,3237.0,178.0,360.0,0.0,Semiurban,N
LP100415,Female,No,0,Graduate,No,2995,0.0,60.0,360.0,1.0,Urban,Y
LP100416,Female,No,1,Graduate,No,2600,0.0,160.0,360.0,1.0,Urban,N
LP100417,Male,Yes,2,Graduate,Yes,1600,20000.0,239.0,360.0,1.0,Urban,N
LP100418,Male,Yes,0,Graduate,No,1025,2773.0,112.0,360.0,1.0,Rural,Y
LP100419,Male,Yes,0,Graduate,No,3246,1417.0,138.0,360.0,1.0,Semiurban,Y
LP100420,Male,Yes,0,Graduate,No,5829,0.0,138.0,360.0,1.0,Rural,Y
LP100421,Female,No,0,Not Graduate,No,2720,0.0,80.0,,0.0,Urban,N
LP100422,Male,Yes,0,Graduate,No,1820,1719.0,100.0,360.0,1.0,Urban,Y
LP100423,Male,Yes,1,Graduate,No,7250,1667.0,110.0,,0.0,Urban,N
LP100424,Male,Yes,0,Graduate,No,14880,0.0,96.0,360.0,1.0,Semiurban,Y
LP100425,Male,Yes,0,Graduate,No,2666,4300.0,121.0,360.0,1.0,Rural,Y
LP100426,Female,No,1,Not Graduate,No,4606,0.0,81.0,360.0,1.0,Rural,N
LP100427,Male,Yes,2,Graduate,No,5935,0.0,133.0,360.0,1.0,Semiurban,Y
LP100428,Male,Yes,0,Graduate,No,2920,16.12000084,87.0,360.0,1.0,Rural,Y
LP100429,Male,No,0,Not Graduate,No,2717,0.0,60.0,180.0,1.0,Urban,Y
LP100430,Female,No,1,Graduate,Yes,8624,0.0,150.0,360.0,1.0,Semiurban,Y
LP100431,Male,No,0,Graduate,No,6500,0.0,105.0,360.0,0.0,Rural,N
LP100432,Male,No,0,Graduate,,12876,0.0,405.0,360.0,1.0,Semiurban,Y
LP100433,Male,Yes,0,Graduate,No,2425,2340.0,143.0,360.0,1.0,Semiurban,Y
LP100434,Male,No,0,Graduate,No,3750,0.0,100.0,360.0,1.0,Urban,Y
LP100435,Female,,,Graduate,No,10047,0.0,,240.0,1.0,Semiurban,Y
LP100436,Male,No,0,Graduate,No,1926,1851.0,50.0,360.0,1.0,Semiurban,Y
LP100437,Male,Yes,0,Graduate,No,2213,1125.0,,360.0,1.0,Urban,Y
LP100438,Male,No,0,Graduate,Yes,10416,0.0,187.0,360.0,0.0,Urban,N
LP100439,Female,Yes,0,Not Graduate,Yes,7142,0.0,138.0,360.0,1.0,Rural,Y
LP100440,Male,No,0,Graduate,No,3660,5064.0,187.0,360.0,1.0,Semiurban,Y
LP100441,Male,Yes,0,Graduate,No,7901,1833.0,180.0,360.0,1.0,Rural,Y
LP100442,Male,No,3+,Not Graduate,No,4707,1993.0,148.0,360.0,1.0,Semiurban,Y
LP100443,Male,No,1,Graduate,No,37719,0.0,152.0,360.0,1.0,Semiurban,Y
LP100444,Male,Yes,0,Graduate,No,7333,8333.0,175.0,300.0,,Rural,Y
LP100445,Male,Yes,1,Graduate,Yes,3466,1210.0,130.0,360.0,1.0,Rural,Y
LP100446,Male,Yes,2,Not Graduate,No,4652,0.0,110.0,360.0,1.0,Rural,Y
LP100447,Male,Yes,0,Graduate,,3539,1376.0,55.0,360.0,1.0,Rural,N
LP100448,Male,Yes,2,Graduate,No,3340,1710.0,150.0,360.0,0.0,Rural,N
LP100449,Male,No,1,Not Graduate,Yes,2769,1542.0,190.0,360.0,,Semiurban,N
LP100450,Male,Yes,2,Not Graduate,No,2309,1255.0,125.0,360.0,0.0,Rural,N
LP100451,Male,Yes,2,Not Graduate,No,1958,1456.0,60.0,300.0,,Urban,Y
LP100452,Male,Yes,0,Graduate,No,3948,1733.0,149.0,360.0,0.0,Rural,N
LP100453,Male,Yes,0,Graduate,No,2483,2466.0,90.0,180.0,0.0,Rural,Y
LP100454,Male,No,0,Graduate,Yes,7085,0.0,84.0,360.0,1.0,Semiurban,Y
LP100455,Male,Yes,2,Graduate,No,3859,0.0,96.0,360.0,1.0,Semiurban,Y
LP100456,Male,Yes,0,Graduate,No,4301,0.0,118.0,360.0,1.0,Urban,Y
LP100457,Male,Yes,0,Graduate,No,3708,2569.0,173.0,360.0,1.0,Urban,N
LP100458,Male,No,2,Graduate,No,4354,0.0,136.0,360.0,1.0,Rural,Y
LP100459,Male,Yes,0,Graduate,No,8334,0.0,160.0,360.0,1.0,Semiurban,N
LP100460,,Yes,0,Graduate,Yes,2083,4083.0,160.0,360.0,,Semiurban,Y
LP100461,Male,Yes,3+,Graduate,No,7740,0.0,128.0,180.0,1.0,Urban,Y
LP100462,Male,Yes,0,Graduate,No,3015,2188.0,153.0,360.0,1.0,Rural,Y
LP100463,Female,No,1,Not Graduate,,5191,0.0,132.0,360.0,1.0,Semiurban,Y
LP100464,Male,No,0,Graduate,No,4166,0.0,98.0,360.0,0.0,Semiurban,N
LP100465,Male,No,0,Graduate,No,6000,0.0,140.0,360.0,1.0,Rural,Y
LP100466,Male,Yes,3+,Not Graduate,No,2947,1664.0,70.0,180.0,0.0,Urban,N
LP100467,,Yes,0,Graduate,No,16692,0.0,110.0,360.0,1.0,Semiurban,Y
LP100468,Female,Yes,2,Not Graduate,,210,2917.0,98.0,360.0,1.0,Semiurban,Y
LP100469,Male,Yes,0,Graduate,No,4333,2451.0,110.0,360.0,1.0,Urban,N
LP100470,Male,Yes,1,Graduate,Yes,3450,2079.0,162.0,360.0,1.0,Semiurban,Y
LP100471,Male,Yes,1,Not Graduate,No,2653,1500.0,113.0,180.0,0.0,Rural,N
LP100472,Male,Yes,3+,Graduate,No,4691,0.0,100.0,360.0,1.0,Semiurban,Y
LP100473,Female,No,0,Graduate,Yes,2500,0.0,93.0,360.0,,Urban,Y
LP100474,Male,No,2,Graduate,No,5532,4648.0,162.0,360.0,1.0,Rural,Y
LP100475,Male,Yes,2,Graduate,Yes,16525,1014.0,150.0,360.0,1.0,Rural,Y
LP100476,Male,Yes,2,Graduate,No,6700,1750.0,230.0,300.0,1.0,Semiurban,Y
LP100477,,Yes,2,Graduate,No,2873,1872.0,132.0,360.0,0.0,Semiurban,N
LP100478,Male,Yes,1,Graduate,Yes,16667,2250.0,86.0,360.0,1.0,Semiurban,Y
LP100479,Male,Yes,2,Graduate,No,2947,1603.0,,360.0,1.0,Urban,N
LP100480,Female,No,0,Not Graduate,No,4350,0.0,154.0,360.0,1.0,Rural,Y
LP100481,Male,Yes,3+,Not Graduate,No,3095,0.0,113.0,360.0,1.0,Rural,Y
LP100482,Male,Yes,0,Graduate,No,2083,3150.0,128.0,360.0,1.0,Semiurban,Y
LP100483,Male,Yes,0,Graduate,No,10833,0.0,234.0,360.0,1.0,Semiurban,Y
LP100484,Male,Yes,2,Graduate,No,8333,0.0,246.0,360.0,1.0,Semiurban,Y
LP100485,Male,Yes,1,Not Graduate,No,1958,2436.0,131.0,360.0,1.0,Rural,Y
LP100486,Male,No,2,Graduate,No,3547,0.0,80.0,360.0,0.0,Rural,N
LP100487,Male,Yes,1,Graduate,No,18333,0.0,500.0,360.0,1.0,Urban,N
LP100488,Male,Yes,2,Graduate,Yes,4583,2083.0,160.0,360.0,1.0,Semiurban,Y
LP100489,Male,No,0,Graduate,No,2435,0.0,75.0,360.0,1.0,Urban,N
LP100490,Male,No,0,Not Graduate,No,2699,2785.0,96.0,360.0,,Semiurban,Y
LP100491,Male,Yes,1,Not Graduate,No,5333,1131.0,186.0,360.0,,Urban,Y
LP100492,Male,No,0,Not Graduate,No,3691,0.0,110.0,360.0,1.0,Rural,Y
LP100493,Female,No,0,Not Graduate,Yes,17263,0.0,225.0,360.0,1.0,Semiurban,Y
LP100494,Male,Yes,0,Graduate,No,3597,2157.0,119.0,360.0,0.0,Rural,N
LP100495,Female,Yes,1,Graduate,No,3326,913.0,105.0,84.0,1.0,Semiurban,Y
LP100496,Male,Yes,0,Not Graduate,No,2600,1700.0,107.0,360.0,1.0,Rural,Y
LP100497,Male,Yes,0,Graduate,No,4625,2857.0,111.0,12.0,,Urban,Y
LP100498,Male,Yes,1,Graduate,Yes,2895,0.0,95.0,360.0,1.0,Semiurban,Y
LP100499,Male,No,0,Graduate,No,6283,4416.0,209.0,360.0,0.0,Rural,N
LP100500,Female,No,0,Graduate,No,645,3683.0,113.0,480.0,1.0,Rural,Y
LP100501,Female,No,0,Graduate,No,3159,0.0,100.0,360.0,1.0,Semiurban,Y
LP100502,Male,Yes,2,Graduate,No,4865,5624.0,208.0,360.0,1.0,Semiurban,Y
LP100503,Male,Yes,1,Not Graduate,No,4050,5302.0,138.0,360.0,,Rural,N
LP100504,Male,Yes,0,Not Graduate,No,3814,1483.0,124.0,300.0,1.0,Semiurban,Y
LP100505,Male,Yes,2,Graduate,No,3510,4416.0,243.0,360.0,1.0,Rural,Y
LP100506,Male,Yes,0,Graduate,No,20833,6667.0,480.0,360.0,,Urban,Y
LP100507,,No,0,Graduate,No,3583,0.0,96.0,360.0,1.0,Urban,N
LP100508,Male,Yes,0,Graduate,Yes,2479,3013.0,188.0,360.0,1.0,Urban,Y
LP100509,Female,No,1,Graduate,No,13262,0.0,40.0,360.0,1.0,Urban,Y
LP100510,Male,No,0,Not Graduate,No,3598,1287.0,100.0,360.0,1.0,Rural,N
LP100511,Male,Yes,1,Graduate,No,6065,2004.0,250.0,360.0,1.0,Semiurban,Y
LP100512,Male,Yes,2,Graduate,No,3283,2035.0,148.0,360.0,1.0,Urban,Y
LP100513,Male,Yes,0,Graduate,No,2130,6666.0,70.0,180.0,1.0,Semiurban,N
LP100514,Male,No,0,Graduate,No,5815,3666.0,311.0,360.0,1.0,Rural,N
LP100515,Male,Yes,3+,Graduate,No,3466,3428.0,150.0,360.0,1.0,Rural,Y
LP100516,Female,Yes,2,Graduate,No,2031,1632.0,113.0,480.0,1.0,Semiurban,Y
LP100517,Male,Yes,,Not Graduate,No,3074,1800.0,123.0,360.0,0.0,Semiurban,N
LP100518,Male,No,0,Graduate,No,4683,1915.0,185.0,360.0,1.0,Semiurban,N
LP100519,Female,No,0,Not Graduate,No,3400,0.0,95.0,360.0,1.0,Rural,N
LP100520,Male,Yes,2,Not Graduate,No,2192,1742.0,45.0,360.0,1.0,Semiurban,Y
LP100521,Male,No,0,Graduate,No,2500,0.0,55.0,360.0,1.0,Semiurban,Y
LP100522,Male,Yes,3+,Graduate,Yes,5677,1424.0,100.0,360.0,1.0,Rural,Y
LP100523,Male,Yes,2,Graduate,Yes,7948,7166.0,480.0,360.0,1.0,Rural,Y
LP100524,Male,No,0,Graduate,No,4680,2087.0,,360.0,1.0,Semiurban,N
LP100525,Male,Yes,2,Graduate,Yes,17500,0.0,400.0,360.0,1.0,Rural,Y
LP100526,Male,Yes,0,Graduate,No,3775,0.0,110.0,360.0,1.0,Semiurban,Y
LP100527,Male,Yes,1,Not Graduate,No,5285,1430.0,161.0,360.0,0.0,Semiurban,Y
LP100528,Male,No,1,Not Graduate,No,2679,1302.0,94.0,360.0,1.0,Semiurban,Y
LP100529,Male,No,0,Not Graduate,No,6783,0.0,130.0,360.0,1.0,Semiurban,Y
LP100530,Male,Yes,0,Graduate,No,1025,5500.0,216.0,360.0,,Rural,Y
LP100531,Male,Yes,3+,Graduate,No,4281,0.0,100.0,360.0,1.0,Urban,Y
LP100532,Male,No,2,Graduate,No,3588,0.0,110.0,360.0,0.0,Rural,N
LP100533,Male,No,1,Graduate,No,11250,0.0,196.0,360.0,,Semiurban,N
LP100534,Female,No,0,Not Graduate,Yes,18165,0.0,125.0,360.0,1.0,Urban,Y
LP100535,Male,No,0,Not Graduate,,2550,2042.0,126.0,360.0,1.0,Rural,Y
LP100536,Male,Yes,0,Graduate,No,6133,3906.0,324.0,360.0,1.0,Urban,Y
LP100537,Male,No,2,Graduate,No,3617,0.0,107.0,360.0,1.0,Semiurban,Y
LP100538,Male,Yes,0,Not Graduate,No,2917,536.0,66.0,360.0,1.0,Rural,N
LP100539,Male,Yes,3+,Graduate,No,6417,0.0,157.0,180.0,1.0,Rural,Y
LP100540,Female,Yes,1,Graduate,No,4608,2845.0,140.0,180.0,1.0,Semiurban,Y
LP100541,Female,No,0,Graduate,No,2138,0.0,99.0,360.0,0.0,Semiurban,N
LP100542,Female,No,1,Graduate,,3652,0.0,95.0,360.0,1.0,Semiurban,Y
LP100543,Male,Yes,1,Not Graduate,No,2239,2524.0,128.0,360.0,1.0,Urban,Y
LP100544,Female,Yes,0,Not Graduate,No,3017,663.0,102.0,360.0,,Semiurban,Y
LP100545,Male,Yes,0,Graduate,No,2768,1950.0,155.0,360.0,1.0,Rural,Y
LP100546,Male,No,0,Not Graduate,No,3358,0.0,80.0,36.0,1.0,Semiurban,N
LP100547,Male,No,0,Graduate,No,2526,1783.0,145.0,360.0,1.0,Rural,Y
LP100548,Female,No,0,Graduate,No,5000,0.0,103.0,360.0,0.0,Semiurban,N
LP100549,Male,Yes,0,Graduate,No,2785,2016.0,110.0,360.0,1.0,Rural,Y
LP100550,Male,Yes,2,Graduate,Yes,6633,0.0,,360.0,0.0,Rural,N
LP100551,Male,Yes,1,Not Graduate,No,2492,2375.0,,360.0,1.0,Rural,Y
LP100552,Male,Yes,1,Graduate,No,3333,3250.0,158.0,360.0,1.0,Urban,Y
LP100553,Male,Yes,0,Not Graduate,No,2454,2333.0,181.0,360.0,0.0,Urban,N
LP100554,Male,Yes,0,Graduate,No,3593,4266.0,132.0,180.0,0.0,Rural,N
LP100555,Male,Yes,1,Graduate,No,5468,1032.0,26.0,360.0,1.0,Semiurban,Y
LP100556,Female,No,0,Graduate,No,2667,1625.0,84.0,360.0,,Urban,Y
LP100557,Male,Yes,3+,Graduate,Yes,10139,0.0,260.0,360.0,1.0,Semiurban,Y
LP100558,Male,Yes,0,Graduate,No,3887,2669.0,162.0,360.0,1.0,Semiurban,Y
LP100559,Female,Yes,0,Graduate,No,4180,2306.0,182.0,360.0,1.0,Semiurban,Y
LP100560,Male,Yes,2,Not Graduate,No,3675,242.0,108.0,360.0,1.0,Semiurban,Y
LP100561,Female,Yes,1,Graduate,Yes,19484,0.0,600.0,360.0,1.0,Semiurban,Y
LP100562,Male,Yes,0,Graduate,No,5923,2054.0,211.0,360.0,1.0,Rural,Y
LP100563,Male,No,0,Not Graduate,Yes,5800,0.0,132.0,360.0,1.0,Semiurban,Y
LP100564,Male,Yes,2,Graduate,No,8799,0.0,258.0,360.0,0.0,Urban,N
LP100565,Male,Yes,0,Not Graduate,No,4467,0.0,120.0,360.0,,Rural,Y
LP100566,Male,No,0,Graduate,No,3333,0.0,70.0,360.0,1.0,Urban,Y
LP100567,Male,Yes,3+,Graduate,No,3400,2500.0,123.0,360.0,0.0,Rural,N
LP100568,Female,No,0,Graduate,No,2378,0.0,9.0,360.0,1.0,Urban,N
LP100569,Male,Yes,0,Graduate,No,3166,2064.0,104.0,360.0,0.0,Urban,N
LP100570,Male,Yes,1,Graduate,No,3417,1750.0,186.0,360.0,1.0,Urban,Y
LP100571,Male,Yes,,Graduate,No,5116,1451.0,165.0,360.0,0.0,Urban,N
LP100572,Male,Yes,2,Graduate,No,16666,0.0,275.0,360.0,1.0,Urban,Y
LP100573,Male,Yes,2,Not Graduate,No,6125,1625.0,187.0,480.0,1.0,Semiurban,N
LP100574,Male,Yes,3+,Graduate,No,6406,0.0,150.0,360.0,1.0,Semiurban,N
LP100575,Male,Yes,2,Graduate,No,3159,461.0,108.0,84.0,1.0,Urban,Y
LP100576,,Yes,0,Graduate,No,3087,2210.0,136.0,360.0,0.0,Semiurban,N
LP100577,Male,No,0,Graduate,No,3229,2739.0,110.0,360.0,1.0,Urban,Y
LP100578,Male,Yes,1,Graduate,No,1782,2232.0,107.0,360.0,1.0,Rural,Y
LP100579,Male,No,0,Graduate,,3182,2917.0,161.0,360.0,1.0,Urban,Y
LP100580,Male,Yes,2,Graduate,No,6540,0.0,205.0,360.0,1.0,Semiurban,Y
LP100581,Male,No,0,Graduate,No,1836,33837.0,90.0,360.0,1.0,Urban,N
LP100582,Female,Yes,0,Graduate,No,3166,0.0,36.0,360.0,1.0,Semiurban,Y
LP100583,Male,Yes,1,Graduate,No,1880,0.0,61.0,360.0,,Rural,N
